cv,sp,pv
1000.0,10000,8009.0
960.18,10000,7690.44
915.82814,10000,7335.62512
867.0259599999999,10000,6945.2076799999995
814.05428,10000,6521.43424
757.41946,10000,6068.35568
697.8613799999999,10000,5591.8910399999995
636.3363999999999,10000,5099.691199999999
573.9714999999999,10000,4600.771999999999
511.9914399999999,10000,4104.931519999999
451.6269399999999,10000,3622.015519999999
394.0175399999999,10000,3161.140319999999
340.12491999999986,10000,2729.999359999999
290.67075999999986,10000,2334.366079999999
246.10723999999988,10000,1977.857919999999
206.62109999999987,10000,1661.968799999999
172.16483999999986,10000,1386.3187199999988
142.50537999999986,10000,1149.0430399999989
117.27919999999986,10000,947.2335999999989
96.04517999999986,10000,777.3614399999989
78.32937999999986,10000,635.6350399999989
63.65927999999986,10000,518.2742399999988
51.587279999999865,10000,421.6982399999989
41.70489999999987,10000,342.63919999999894
33.64971999999987,10000,278.19775999999894
27.106999999999868,10000,225.85599999999894
21.808039999999867,10000,183.46431999999893
17.526459999999865,10000,149.21167999999892
14.073479999999865,10000,121.58783999999892
11.292999999999864,10000,99.34399999999891
9.056839999999864,10000,81.45471999999891
7.2602199999998644,10000,67.08175999999892
5.817919999999864,10000,55.54335999999891
4.660799999999864,10000,46.28639999999891
3.7329599999998644,10000,38.863679999998915
2.9892599999998644,10000,32.91407999999892
2.3933799999998646,10000,28.147039999998917
1.9160599999998646,10000,24.32847999999892
1.5337799999998647,10000,21.270239999998918
1.2276799999998647,10000,18.821439999998915
0.9825999999998647,10000,16.860799999998918
0.88038,10000,16.04304
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
1.3196400000000001,10000,19.55712
1.0562200000000002,10000,17.44976
0.8453400000000002,10000,15.762720000000002
0.8803400000000001,10000,16.042720000000003
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
0.88036,10000,16.04288
